name,Tier,Text,generation_type,required_level,Spawn_weights
The Elder's,2/3,+(43-50)% to Damage over Time Multiplier for Poison inflicted with this Weapon,prefix,75,"bow_elder, 2h_axe_elder, 2h_mace_elder, 2h_sword_elder, sword_elder, axe_elder, mace_elder, claw_elder, sceptre_elder, dagger_elder, rune_dagger_elder, wand_elder, staff_elder, warstaff_elder, default"
The Elder's,1/3,+(51-59)% to Damage over Time Multiplier for Poison inflicted with this Weapon,prefix,83,"bow_elder, 2h_axe_elder, 2h_mace_elder, 2h_sword_elder, sword_elder, axe_elder, mace_elder, claw_elder, sceptre_elder, dagger_elder, rune_dagger_elder, wand_elder, staff_elder, warstaff_elder, default"
of the Elder,5/5,(10-15)% of Physical Damage Converted to Chaos Damage,suffix,68,"bow_elder, 2h_axe_elder, 2h_mace_elder, 2h_sword_elder, sword_elder, axe_elder, mace_elder, claw_elder, sceptre_elder, dagger_elder, rune_dagger_elder, wand_elder, staff_elder, warstaff_elder, default"
of the Elder,2/5,(16-20)% of Physical Damage Converted to Chaos Damage,suffix,75,"bow_elder, 2h_axe_elder, 2h_mace_elder, 2h_sword_elder, sword_elder, axe_elder, mace_elder, claw_elder, sceptre_elder, dagger_elder, rune_dagger_elder, wand_elder, staff_elder, warstaff_elder, default"
of the Elder,1/5,(21-25)% of Physical Damage Converted to Chaos Damage,suffix,85,"bow_elder, 2h_axe_elder, 2h_mace_elder, 2h_sword_elder, sword_elder, axe_elder, mace_elder, claw_elder, sceptre_elder, dagger_elder, rune_dagger_elder, wand_elder, staff_elder, warstaff_elder, default"
The Shaper's,4/4,Adds (1-2) to (3-4) Fire Damage to Attacks with this Weapon per 10 Strength,prefix,68,"sword_shaper, axe_shaper, mace_shaper, sceptre_shaper, default"
The Shaper's,3/4,Adds (2-3) to (4-5) Fire Damage to Attacks with this Weapon per 10 Strength,prefix,68,"2h_sword_shaper, 2h_axe_shaper, 2h_mace_shaper, staff_shaper, warstaff_shaper, default"
The Shaper's,4/4,Adds (1-2) to (3-4) Cold Damage to Attacks with this Weapon per 10 Dexterity,prefix,68,"sword_shaper, axe_shaper, claw_shaper, dagger_shaper, rune_dagger_shaper, bow_shaper, default"
The Shaper's,3/4,Adds (2-3) to (4-5) Cold Damage to Attacks with this Weapon per 10 Dexterity,prefix,68,"2h_sword_shaper, 2h_axe_shaper, default"
The Shaper's,4/4,Adds 1 to (5-6) Lightning Damage to Attacks with this Weapon per 10 Intelligence,prefix,68,"claw_shaper, sceptre_shaper, dagger_shaper, rune_dagger_shaper, wand_shaper, default"
The Shaper's,3/4,Adds 1 to (7-8) Lightning Damage to Attacks with this Weapon per 10 Intelligence,prefix,68,"staff_shaper, warstaff_shaper, default"
The Shaper's,2/2,Socketed Gems are supported by Level 18 Cast On Critical Strike,prefix,68,"grants_2h_support, bow_shaper, 2h_axe_shaper, 2h_sword_shaper, default"
The Shaper's,1/2,Socketed Gems are supported by Level 20 Cast On Critical Strike,prefix,75,"grants_2h_support, bow_shaper, 2h_axe_shaper, 2h_sword_shaper, default"
The Shaper's,2/2,Socketed Gems are Supported by Level 18 Cast On Melee Kill,prefix,68,"grants_2h_support, 2h_mace_shaper, 2h_axe_shaper, 2h_sword_shaper, staff_shaper, warstaff_shaper, default"
The Shaper's,1/2,Socketed Gems are Supported by Level 20 Cast On Melee Kill,prefix,75,"grants_2h_support, 2h_mace_shaper, 2h_axe_shaper, 2h_sword_shaper, staff_shaper, warstaff_shaper, default"
The Shaper's,2/2,Socketed Gems are Supported by Level 18 Cast While Channelling,prefix,68,"grants_2h_support, attack_staff, staff_shaper, warstaff_shaper, default"
The Shaper's,1/2,Socketed Gems are Supported by Level 20 Cast While Channelling,prefix,75,"grants_2h_support, attack_staff, staff_shaper, warstaff_shaper, default"
of the Elder,2/2,Culling Strike,suffix,68,"2h_sword_elder, 2h_axe_elder, 2h_mace_elder, bow_elder, staff_elder, warstaff_elder, default"
of the Elder,2/4,+0.1 metres to Weapon Range,suffix,75,"2h_sword_elder, 2h_axe_elder, 2h_mace_elder, staff_elder, warstaff_elder, default"
of the Elder,1/4,+0.2 metres to Weapon Range,suffix,85,"2h_sword_elder, 2h_axe_elder, 2h_mace_elder, staff_elder, warstaff_elder, default"
of the Elder,8/11,(5-10)% increased Area of Effect,suffix,68,"2h_sword_elder, 2h_axe_elder, 2h_mace_elder, bow_elder, staff_elder, warstaff_elder, default"
of the Elder,5/11,(11-15)% increased Area of Effect,suffix,75,"2h_sword_elder, 2h_axe_elder, 2h_mace_elder, bow_elder, staff_elder, warstaff_elder, default"
of the Elder,1/11,(16-20)% increased Area of Effect,suffix,82,"2h_sword_elder, 2h_axe_elder, 2h_mace_elder, bow_elder, staff_elder, warstaff_elder, default"
of Shaping,8/18,(3-6)% increased Movement Speed,suffix,75,"2h_sword_shaper, 2h_axe_shaper, 2h_mace_shaper, bow_shaper, staff_shaper, warstaff_shaper, default"
of Shaping,2/18,(7-10)% increased Movement Speed,suffix,84,"2h_sword_shaper, 2h_axe_shaper, 2h_mace_shaper, bow_shaper, staff_shaper, warstaff_shaper, default"
of the Elder,2/2,Skills fire an additional Projectile,suffix,82,"2h_sword_elder, 2h_axe_elder, staff_elder, warstaff_elder, bow_elder, default"
of Shaping,5/9,Projectiles Pierce an additional Target,suffix,68,"bow_shaper, wand_shaper, default"
of Shaping,4/9,Projectiles Pierce 2 additional Targets,suffix,75,"bow_shaper, wand_shaper, default"
The Shaper's,3/3,(45-52)% increased Spell Damage<br>Socketed Gems are Supported by Level 16 Controlled Destruction,prefix,68,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
The Shaper's,2/3,(53-56)% increased Spell Damage<br>Socketed Gems are Supported by Level 18 Controlled Destruction,prefix,75,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
The Shaper's,1/3,(57-60)% increased Spell Damage<br>Socketed Gems are Supported by Level 20 Controlled Destruction,prefix,80,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
The Elder's,3/3,(45-52)% increased Spell Damage<br>Socketed Gems are Supported by Level 16 Efficacy,prefix,68,"sceptre_elder, rune_dagger_elder, wand_elder, default"
The Elder's,2/3,(53-56)% increased Spell Damage<br>Socketed Gems are Supported by Level 18 Efficacy,prefix,75,"sceptre_elder, rune_dagger_elder, wand_elder, default"
The Elder's,1/3,(57-60)% increased Spell Damage<br>Socketed Gems are Supported by Level 20 Efficacy,prefix,80,"sceptre_elder, rune_dagger_elder, wand_elder, default"
The Shaper's,3/3,(67-78)% increased Spell Damage<br>Socketed Gems are Supported by Level 16 Arcane Surge,prefix,68,"grants_2h_support, attack_staff, staff_shaper, default"
The Shaper's,2/3,(79-83)% increased Spell Damage<br>Socketed Gems are Supported by Level 18 Arcane Surge,prefix,75,"grants_2h_support, attack_staff, staff_shaper, default"
The Shaper's,1/3,(84-87)% increased Spell Damage<br>Socketed Gems are Supported by Level 20 Arcane Surge,prefix,80,"grants_2h_support, attack_staff, staff_shaper, default"
The Elder's,3/3,(67-78)% increased Spell Damage<br>Socketed Gems are Supported by Level 16 Inspiration,prefix,68,"grants_2h_support, attack_staff, staff_elder, default"
The Elder's,2/3,(79-83)% increased Spell Damage<br>Socketed Gems are Supported by Level 18 Inspiration,prefix,75,"grants_2h_support, attack_staff, staff_elder, default"
The Elder's,1/3,(84-87)% increased Spell Damage<br>Socketed Gems are Supported by Level 20 Inspiration,prefix,80,"grants_2h_support, attack_staff, staff_elder, default"
The Shaper's,3/3,(67-78)% increased Spell Damage<br>Socketed Gems are Supported by Level 16 Power Charge On Critical Strike,prefix,68,"grants_2h_support, attack_staff, staff_shaper, default"
The Shaper's,2/3,(79-83)% increased Spell Damage<br>Socketed Gems are Supported by Level 18 Power Charge On Critical Strike,prefix,75,"grants_2h_support, attack_staff, staff_shaper, default"
The Shaper's,1/3,(84-87)% increased Spell Damage<br>Socketed Gems are Supported by Level 20 Power Charge On Critical Strike,prefix,80,"grants_2h_support, attack_staff, staff_shaper, default"
The Shaper's,3/3,(45-52)% increased Elemental Damage<br>Socketed Gems are Supported by Level 16 Elemental Focus,prefix,68,"sceptre_shaper, default"
The Shaper's,2/3,(53-56)% increased Elemental Damage<br>Socketed Gems are Supported by Level 18 Elemental Focus,prefix,75,"sceptre_shaper, default"
The Shaper's,1/3,(57-60)% increased Elemental Damage<br>Socketed Gems are Supported by Level 20 Elemental Focus,prefix,80,"sceptre_shaper, default"
The Elder's,3/3,(45-52)% increased Fire Damage<br>Socketed Gems are Supported by Level 16 Fire Penetration,prefix,68,"sceptre_elder, wand_elder, default"
The Elder's,2/3,(53-56)% increased Fire Damage<br>Socketed Gems are Supported by Level 18 Fire Penetration,prefix,75,"sceptre_elder, wand_elder, default"
The Elder's,1/3,(57-60)% increased Fire Damage<br>Socketed Gems are Supported by Level 20 Fire Penetration,prefix,80,"sceptre_elder, wand_elder, default"
The Shaper's,3/3,(45-52)% increased Cold Damage<br>Socketed Gems are Supported by Level 16 Cold Penetration,prefix,68,"rune_dagger_shaper, wand_shaper, default"
The Shaper's,2/3,(53-56)% increased Cold Damage<br>Socketed Gems are Supported by Level 18 Cold Penetration,prefix,75,"rune_dagger_shaper, wand_shaper, default"
The Shaper's,1/3,(57-60)% increased Cold Damage<br>Socketed Gems are Supported by Level 20 Cold Penetration,prefix,80,"rune_dagger_shaper, wand_shaper, default"
The Shaper's,3/3,(45-52)% increased Lightning Damage<br>Socketed Gems are Supported by Level 16 Lightning Penetration,prefix,68,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
The Shaper's,2/3,(53-56)% increased Lightning Damage<br>Socketed Gems are Supported by Level 18 Lightning Penetration,prefix,75,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
The Shaper's,1/3,(57-60)% increased Lightning Damage<br>Socketed Gems are Supported by Level 20 Lightning Penetration,prefix,80,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
of the Elder,2/2,(15-17)% increased Cast Speed<br>Socketed Gems are Supported by Level 18 Spell Echo,suffix,68,"sceptre_elder, rune_dagger_elder, wand_elder, default"
of the Elder,1/2,(18-20)% increased Cast Speed<br>Socketed Gems are Supported by Level 20 Spell Echo,suffix,75,"sceptre_elder, rune_dagger_elder, wand_elder, default"
of Shaping,2/2,(15-17)% increased Cast Speed<br>Socketed Gems are Supported by Level 18 Faster Casting,suffix,68,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
of Shaping,1/2,(18-20)% increased Cast Speed<br>Socketed Gems are Supported by Level 20 Faster Casting,suffix,75,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
of the Elder,2/2,(15-17)% increased Cast Speed<br>(15-25)% chance to Ignore Stuns while Casting,suffix,68,"attack_staff, staff_elder, default"
of the Elder,1/2,(18-20)% increased Cast Speed<br>(26-35)% chance to Ignore Stuns while Casting,suffix,75,"attack_staff, staff_elder, default"
of Shaping,2/2,(15-17)% increased Cast Speed<br>20% increased Cast Speed if you've Killed Recently,suffix,68,"attack_staff, staff_shaper, default"
of Shaping,1/2,(18-20)% increased Cast Speed<br>20% increased Cast Speed if you've Killed Recently,suffix,75,"attack_staff, staff_shaper, default"
of Shaping,2/2,(60-74)% increased Spell Critical Strike Chance<br>Socketed Gems are Supported by Level 18 Increased Critical Strikes,suffix,68,"grants_crit_chance_support, sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
of Shaping,1/2,(75-82)% increased Spell Critical Strike Chance<br>Socketed Gems are Supported by Level 20 Increased Critical Strikes,suffix,75,"grants_crit_chance_support, sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
of Shaping,2/2,(60-74)% increased Spell Critical Strike Chance<br>10% chance to gain a Power Charge on Critical Strike,suffix,68,"attack_staff, staff_shaper, default"
of Shaping,1/2,(75-82)% increased Spell Critical Strike Chance<br>10% chance to gain a Power Charge on Critical Strike,suffix,75,"attack_staff, staff_shaper, default"
of Shaping,2/2,"(5-7)% chance to Freeze, Shock and Ignite<br>Socketed Gems are Supported by Level 18 Elemental Proliferation",suffix,68,"sceptre_shaper, default"
of Shaping,1/2,"(8-10)% chance to Freeze, Shock and Ignite<br>Socketed Gems are Supported by Level 20 Elemental Proliferation",suffix,75,"sceptre_shaper, default"
of the Elder,2/2,"(5-7)% chance to Freeze, Shock and Ignite<br>Socketed Gems are Supported by Level 18 Unbound Ailments",suffix,68,"sceptre_elder, default"
of the Elder,1/2,"(8-10)% chance to Freeze, Shock and Ignite<br>Socketed Gems are Supported by Level 20 Unbound Ailments",suffix,75,"sceptre_elder, default"
of Shaping,2/2,(19-23)% increased Damage with Poison<br>Socketed Gems are Supported by Level 18 Chance to Poison,suffix,68,"dagger_shaper, rune_dagger_shaper, default"
of Shaping,1/2,(24-26)% increased Damage with Poison<br>Socketed Gems are Supported by Level 20 Chance to Poison,suffix,75,"dagger_shaper, rune_dagger_shaper, default"
of the Elder,2/2,(6-9)% increased Poison Duration<br>Socketed Gems are Supported by Level 18 Critical Strike Affliction,suffix,68,"dagger_elder, rune_dagger_elder, default"
of the Elder,1/2,(10-14)% increased Poison Duration<br>Socketed Gems are Supported by Level 20 Critical Strike Affliction,suffix,75,"dagger_elder, rune_dagger_elder, default"
of the Elder,3/3,(23-27)% increased Area Damage<br>Socketed Gems are Supported by Level 16 Increased Area of Effect,suffix,68,"sceptre_elder, dagger_elder, rune_dagger_elder, wand_elder, default"
of the Elder,2/3,(28-32)% increased Area Damage<br>Socketed Gems are Supported by Level 18 Increased Area of Effect,suffix,75,"sceptre_elder, dagger_elder, rune_dagger_elder, wand_elder, default"
of the Elder,1/3,(33-37)% increased Area Damage<br>Socketed Gems are Supported by Level 20 Increased Area of Effect,suffix,80,"sceptre_elder, dagger_elder, rune_dagger_elder, wand_elder, default"
of Shaping,3/3,(5-8)% increased Area of Effect<br>Socketed Gems are Supported by Level 16 Spell Cascade,suffix,68,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
of Shaping,2/3,(9-12)% increased Area of Effect<br>Socketed Gems are Supported by Level 18 Spell Cascade,suffix,75,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
of Shaping,1/3,(13-15)% increased Area of Effect<br>Socketed Gems are Supported by Level 20 Spell Cascade,suffix,80,"sceptre_shaper, rune_dagger_shaper, wand_shaper, default"
of the Elder,3/3,(15-20)% increased Projectile Damage<br>Socketed Gems are Supported by Level 16 Multiple Projectiles,suffix,68,"wand_elder, default"
of the Elder,2/3,(21-25)% increased Projectile Damage<br>Socketed Gems are Supported by Level 18 Multiple Projectiles,suffix,75,"wand_elder, default"
of the Elder,1/3,(26-30)% increased Projectile Damage<br>Socketed Gems are Supported by Level 20 Multiple Projectiles,suffix,80,"wand_elder, default"
of Shaping,3/3,(15-18)% increased Projectile Speed<br>Socketed Gems are Supported by Level 16 Volley,suffix,68,"wand_shaper, default"
of Shaping,2/3,(19-22)% increased Projectile Speed<br>Socketed Gems are Supported by Level 18 Volley,suffix,75,"wand_shaper, default"
of Shaping,1/3,(23-25)% increased Projectile Speed<br>Socketed Gems are Supported by Level 20 Volley,suffix,80,"wand_shaper, default"
The Shaper's,4/4,Gain (5-6)% of Elemental Damage as Extra Chaos Damage,prefix,75,"sceptre_shaper, dagger_shaper, rune_dagger_shaper, wand_shaper, default"
The Shaper's,2/4,Gain (7-8)% of Elemental Damage as Extra Chaos Damage,prefix,85,"sceptre_shaper, dagger_shaper, rune_dagger_shaper, wand_shaper, default"
The Shaper's,3/4,Gain (10-12)% of Elemental Damage as Extra Chaos Damage,prefix,75,"staff_shaper, warstaff_shaper, default"
The Shaper's,1/4,Gain (13-15)% of Elemental Damage as Extra Chaos Damage,prefix,85,"staff_shaper, warstaff_shaper, default"
of Shaping,2/2,Socketed Gems Chain 1 additional times,suffix,85,"bow_shaper, default"
The Elder's,13/15,Adds (39-54) to (81-93) Physical Damage to Spells,prefix,68,"sceptre_elder, wand_elder, rune_dagger_elder, default"
The Elder's,8/15,Adds (49-65) to (96-112) Physical Damage to Spells,prefix,75,"sceptre_elder, wand_elder, rune_dagger_elder, default"
The Elder's,5/15,Adds (56-77) to (116-133) Physical Damage to Spells,prefix,84,"sceptre_elder, wand_elder, rune_dagger_elder, default"
The Elder's,12/15,Adds (65-86) to (131-151) Physical Damage to Spells,prefix,68,"attack_staff, staff_elder, default"
The Elder's,7/15,Adds (77-102) to (154-180) Physical Damage to Spells,prefix,75,"attack_staff, staff_elder, default"
The Elder's,4/15,Adds (105-128) to (189-214) Physical Damage to Spells,prefix,84,"attack_staff, staff_elder, default"
The Elder's,13/14,Adds (39-54) to (81-93) Chaos Damage to Spells,prefix,68,"sceptre_elder, wand_elder, rune_dagger_elder, default"
The Elder's,8/14,Adds (49-65) to (96-112) Chaos Damage to Spells,prefix,75,"sceptre_elder, wand_elder, rune_dagger_elder, default"
The Elder's,4/14,Adds (56-77) to (116-133) Chaos Damage to Spells,prefix,85,"sceptre_elder, wand_elder, rune_dagger_elder, default"
The Elder's,12/14,Adds (65-86) to (131-151) Chaos Damage to Spells,prefix,68,"attack_staff, staff_elder, default"
The Elder's,7/14,Adds (77-102) to (154-180) Chaos Damage to Spells,prefix,75,"attack_staff, staff_elder, default"
The Elder's,3/14,Adds (105-128) to (189-214) Chaos Damage to Spells,prefix,85,"attack_staff, staff_elder, default"
The Elder's,2/2,1% increased Spell Damage per 16 Strength,prefix,68,"sceptre_elder, default"
The Elder's,2/2,1% increased Spell Damage per 16 Dexterity,prefix,68,"rune_dagger_elder, default"
The Elder's,2/2,1% increased Spell Damage per 16 Intelligence,prefix,68,"sceptre_elder, rune_dagger_elder, wand_elder, default"
The Elder's,2/2,1% increased Spell Damage per 10 Strength,prefix,68,"attack_staff, staff_elder, default"
The Elder's,2/2,1% increased Spell Damage per 10 Intelligence,prefix,68,"attack_staff, staff_elder, default"
