Class,BaseType,DropLevel,Rarity,Height,Width,Sockets,Quality,Corrupted,SubGroup A,SubGroup B,SubGroup Tier,Game:Strength,Game:Dexterity,Game:Intelligence,Game:Damage From,Game:Damage To,Game:APS,Game:DPS,Game:Crit,Game:Implicit 1,Game:Implicit 2,Game:Armour,Game:Armour Max,Game:Evasion,Game:Evasion Max,Game:Energy Shield,Game:Energy Shield Max,Game:Block
Support Gems,Meat Shield Support,31,,1,1,,0,,blight,,,,,,,,,,,,,,,,,,,
Support Gems,High-Impact Mine Support,31,,1,1,,0,,blight,,,,,,,,,,,,,,,,,,,
Support Gems,Swift Assembly Support,5,,1,1,,0,,blight,,,,,,,,,,,,,,,,,,,
Support Gems,Charged Mines Support,31,,1,1,,0,,blight,,,,,,,,,,,,,,,,,,,
Support Gems,Infernal Legion Support,8,,1,1,,0,,blight,,,,,,,,,,,,,,,,,,,
Support Gems,Elemental Army Support,31,,1,1,,0,,blight,,,,,,,,,,,,,,,,,,,
Support Gems,Blastchain Mine Support,8,,1,1,,0,,blight,,,,,,,,,,,,,,,,,,,
Support Gems,Inspiration Support,31,,1,1,,0,,blight,,,,,,,,,,,,,,,,,,,
Skill Gems,Shrapnel Ballista,5,,1,1,,0,,metam,,,,,,,,,,,,,,,,,,,
Skill Gems,Ensnaring Arrow,16,,1,1,,0,,metam,,,,,,,,,,,,,,,,,,,
Skill Gems,Artillery Ballista,28,,1,1,,0,,metam,,,,,,,,,,,,,,,,,,,
Support Gems,Greater Volley Support,38,,1,1,,0,,metam,,,,,,,,,,,,,,,,,,,
Support Gems,Ballista Totem Support,8,,1,1,,0,,metam,,,,,,,,,,,,,,,,,,,
Support Gems,Arrow Nova Support,8,,1,1,,0,,metam,,,,,,,,,,,,,,,,,,,
Support Gems,Barrage Support,38,,1,1,,0,,metam,,,,,,,,,,,,,,,,,,,
Skill Gems,Stormbind,28,,1,1,,0,,deli,,,,,,,,,,,,,,,,,,,
Skill Gems,Spellslinger,24,,1,1,,0,,deli,,,,,,,,,,,,,,,,,,,
Skill Gems,Arcane Cloak,16,,1,1,,0,,deli,,,,,,,,,,,,,,,,,,,
Skill Gems,Kinetic Bolt,5,,1,1,,0,,deli,,,,,,,,,,,,,,,,,,,
Skill Gems,Blade Blast,16,,1,1,,0,,deli,,,,,,,,,,,,,,,,,,,
Support Gems,Archmage Support,31,,1,1,,0,,deli,,,,,,,,,,,,,,,,,,,
Support Gems,Second Wind Support,31,,1,1,,0,,deli,,,,,,,,,,,,,,,,,,,
Skill Gems,Creeping Frost,12,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,Infernal Cry,24,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,Seismic Cry,16,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,General's Cry,24,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,Intimidating Cry,10,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,Ancestral Cry,16,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,Penance Brand,28,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,Wintertide Brand,12,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,Arcanist Brand,38,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,Earthshatter,12,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Support Gems,Fist of War Support,38,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Support Gems,Urgent Orders Support,31,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Support Gems,Swiftbrand Support,31,,1,1,,0,,harv,,,,,,,,,,,,,,,,,,,
Skill Gems,Blazing Salvo,12,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Skill Gems,Void Sphere,34,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Skill Gems,Crackling Lance,28,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Skill Gems,Frost Shield,34,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Skill Gems,Splitting Steel,5,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Skill Gems,Sigil of Power,34,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Skill Gems,Flame Wall,5,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Skill Gems,Hexblast,28,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Support Gems,Elemental Penetration Support,31,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Support Gems,Pinpoint Support,31,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Support Gems,Impending Doom Support,31,,1,1,,0,,heis,,,,,,,,,,,,,,,,,,,
Support Gems,Trinity Support,18,,1,1,,0,,ritual,,,,,,,,,,,,,,,,,,,
Skill Gems,Hydrosphere,34,,1,1,,0,,ritual,,,,,,,,,,,,,,,,,,,
Skill Gems,Exsanguinate,12,,1,1,,0,,ulti,,,,,,,,,,,,,,,,,,,
Skill Gems,Corrupting Fever,16,,1,1,,0,,ulti,,,,,,,,,,,,,,,,,,,
Skill Gems,Reap,28,,1,1,,0,,ulti,,,,,,,,,,,,,,,,,,,
Skill Gems,Petrified Blood,24,,1,1,,0,,ulti,,,,,,,,,,,,,,,,,,,
Support Gems,Arrogance Support,31,,1,1,,0,,ulti,,,,,,,,,,,,,,,,,,,
Support Gems,Bloodthirst Support,31,,1,1,,0,,ulti,,,,,,,,,,,,,,,,,,,
Support Gems,Cruelty Support,18,,1,1,,0,,ulti,,,,,,,,,,,,,,,,,,,
Support Gems,Lifetap Support,8,,1,1,,0,,ulti,,,,,,,,,,,,,,,,,,,
Skill Gems,Defiance Banner,16,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Voltaxic Burst,12,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Rage Vortex,28,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Spectral Helix,12,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Battlemage's Cry,24,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Absolution,12,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Ambush,34,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Forbidden Rite,16,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Manabond,12,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Blade Trap,1,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Shield Crush,5,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Boneshatter,28,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Summon Reaper,28,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Explosive Concoction,28,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Eye of Winter,28,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Storm Rain,28,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Support Gems,Focused Ballista Support,31,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Support Gems,Behead Support,38,,1,1,,0,,expe,,,,,,,,,,,,,,,,,,,
Skill Gems,Poisonous Concoction,12,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Skill Gems,Temporal Rift,34,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Skill Gems,Tornado,34,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Skill Gems,Energy Blade,1,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Skill Gems,Soul Link,34,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Skill Gems,Flame Link,34,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Skill Gems,Vampiric Link,34,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Skill Gems,Protective Link,34,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Skill Gems,Intuitive Link,34,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Skill Gems,Destructive Link,34,,1,1,,0,,scor,,,,,,,,,,,,,,,,,,,
Support Gems,Mark On Hit Support,38,,1,1,,0,,sota,,,,,,,,,,,,,,,,,,,
Support Gems,Eternal Blessing Support,38,,1,1,,0,,sota,,,,,,,,,,,,,,,,,,,
Skill Gems,Lightning Conduit,28,,1,1,,0,,kalan,,,,,,,,,,,,,,,,,,,
Skill Gems,Galvanic Field,16,,1,1,,0,,kalan,,,,,,,,,,,,,,,,,,,
Skill Gems,Alchemist's Mark,24,,1,1,,0,,kalan,,,,,,,,,,,,,,,,,,,
Support Gems,Overcharge Support,18,,1,1,,0,,kalan,,,,,,,,,,,,,,,,,,,
Skill Gems,Frozen Legion,34,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Volcanic Fissure,12,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Volcanic Fissure,12,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Cleave,1,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Flicker Strike,10,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Blade Flurry,28,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Venom Gyre,12,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Molten Strike,1,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Caustic Arrow,1,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Smite,1,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Support Gems,Hex Bloom Support,38,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Support Gems,Cursed Ground Support,31,,1,1,,0,,sanc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Firestorm,28,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Arctic Armour,16,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Ice Shot,5,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Absolution,12,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Domination,12,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Lightning Arrow,12,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Animate Weapon,5,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Reap,28,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Skill Gems,Vaal Rejuvenation Totem,5,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Skill Gems,Snipe,34,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Support Gems,Momentum Support,5,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Support Gems,Manaforged Arrows Support,8,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Support Gems,Prismatic Burst Support,5,,1,1,,0,,cruc,,,,,,,,,,,,,,,,,,,
Support Gems,Trauma Support,38,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Devour Support,8,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Sadism Support,18,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Flamewood Support,8,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Sacrifice Support,31,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Spellblade Support,38,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Fresh Meat Support,18,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Locus Mine Support,8,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Volatility Support,18,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Frigid Bond Support,38,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Returning Projectiles Support,38,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Corrupting Cry Support,31,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Controlled Blaze Support,31,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Support Gems,Guardian's Blessing Support,31,,1,1,,0,,TotA,,,,,,,,,,,,,,,,,,,
Skill Gems,Autoexertion,24,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Skill Gems,Automation,24,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Support Gems,Sacred Wisps Support,18,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Skill Gems,Eviscerate,16,,1,1,,0,,kalgu,,,,,,,,,,,,,,,,,,,
Skill Gems,Divine Retribution,16,,1,1,,0,,kalgu,,,,,,,,,,,,,,,,,,,
Skill Gems,Vengeful Cry,24,,1,1,,0,,kalgu,,,,,,,,,,,,,,,,,,,
Support Gems,Overexertion Support,38,,1,1,,0,,kalgu,,,,,,,,,,,,,,,,,,,
Support Gems,Expert Retaliation Support,31,,1,1,,0,,kalgu,,,,,,,,,,,,,,,,,,,
Support Gems,Rupture Support,38,,1,1,,0,,kalgu,,,,,,,,,,,,,,,,,,,
Support Gems,Focused Channelling Support,31,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Skill Gems,Wall of Force,16,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Skill Gems,Conflagration,28,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Skill Gems,Kinetic Rain,28,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Skill Gems,Kinetic Rain of Impact,1,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Skill Gems,Somatic Shell,28,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Skill Gems,Thunderstorm,28,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Skill Gems,Kinetic Fusillade,12,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Support Gems,Windburst Support,31,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Support Gems,Kinetic Instability,1,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Support Gems,Living Lightning Support,18,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Support Gems,Kinetic Instability Support,18,,1,1,,0,,defa,,,,,,,,,,,,,,,,,,,
Stackable Currency,Perandus Coin,1,,1,1,,,,disa,,,,,,,,,,,,,,,,,,,
Stackable Currency,Splinter of Xoph,1,,1,1,,,,brea,,,,,,,,,,,,,,,,,,,
Stackable Currency,Splinter of Tul,1,,1,1,,,,brea,,,,,,,,,,,,,,,,,,,
Stackable Currency,Splinter of Esh,1,,1,1,,,,brea,,,,,,,,,,,,,,,,,,,
Stackable Currency,Splinter of Uul-Netol,1,,1,1,,,,brea,,,,,,,,,,,,,,,,,,,
Stackable Currency,Splinter of Chayula,1,,1,1,,,,brea,,,,,,,,,,,,,,,,,,,
Stackable Currency,Whispering Essence of Greed,1,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Muttering Essence of Greed,10,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Weeping Essence of Greed,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Greed,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Greed,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Greed,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Greed,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Whispering Essence of Contempt,1,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Muttering Essence of Contempt,10,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Weeping Essence of Contempt,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Contempt,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Contempt,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Contempt,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Contempt,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Whispering Essence of Hatred,1,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Muttering Essence of Hatred,10,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Weeping Essence of Hatred,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Hatred,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Hatred,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Hatred,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Hatred,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Whispering Essence of Woe,1,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Muttering Essence of Woe,10,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Weeping Essence of Woe,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Woe,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Woe,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Woe,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Woe,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Muttering Essence of Fear,10,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Weeping Essence of Fear,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Fear,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Fear,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Fear,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Fear,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Muttering Essence of Anger,10,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Weeping Essence of Anger,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Anger,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Anger,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Anger,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Anger,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Muttering Essence of Torment,10,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Weeping Essence of Torment,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Torment,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Torment,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Torment,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Torment,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Muttering Essence of Sorrow,10,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Weeping Essence of Sorrow,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Sorrow,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Sorrow,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Sorrow,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Sorrow,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Weeping Essence of Rage,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Rage,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Rage,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Rage,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Rage,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Weeping Essence of Suffering,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Suffering,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Suffering,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Suffering,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Suffering,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Weeping Essence of Wrath,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Wrath,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Wrath,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Wrath,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Wrath,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Weeping Essence of Doubt,26,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Wailing Essence of Doubt,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Doubt,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Doubt,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Doubt,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Wailing Essence of Loathing,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Loathing,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Loathing,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Deafening Essence of Loathing,82,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Wailing Essence of Zeal,42,,1,1,,,,ess,,,,,,,,,,,Upgrades a normal item to rare with one guaranteed property,,,,,,,,
Stackable Currency,Screaming Essence of Zeal,58,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
Stackable Currency,Shrieking Essence of Zeal,74,,1,1,,,,ess,,,,,,,,,,,"Upgrades a normal item to rare or reforges a rare item, guaranteeing one property",,,,,,,,
