name,Tier,Text,generation_type,required_level,Spawn_weights
"of Fortitude","Unknown","(26-30)% chance to Avoid Elemental Ailments","suffix","57","default"
"of Will","Unknown","(31-35)% chance to Avoid Elemental Ailments","suffix","73","default"
"Brutal","Unknown","(14-16)% increased Damage with [Mace|Maces]","unique","1","mace, specific_weapon, not_str, default"
"Fierce","Unknown","(14-16)% increased Damage with Bows","unique","1","one_handed_mod, melee_mod, dual_wielding_mod, shield_mod, bow, specific_weapon, not_dex, default"
"Judging","Unknown","(14-16)% increased Damage with [Quarterstaff|Quarterstaves]","unique","1","one_handed_mod, dual_wielding_mod, shield_mod, staff, specific_weapon, not_str, default"
"Soldier's","Unknown","(12-14)% increased Damage with One Handed Weapons","unique","1","two_handed_mod, wand, not_int, default"
"Brawling","Unknown","(14-16)% increased [Melee] Physical Damage with Unarmed [Attack|Attacks]","unique","1","not_int, default"
"of Archery","Unknown","(10-12)% increased [Projectile] Damage","unique","1","not_dex, default"
"of Mysticism","Unknown","(10-12)% increased [Spell] Damage","unique","1","not_int, default"
"Sorcerer's","Unknown","Various","unique","Various","Various"
"Battlemage's","Unknown","(14-16)% increased Spell Damage while holding a Shield","unique","1","two_handed_mod, dual_wielding_mod, bow, staff, not_int, default"
"Sabotage","Unknown","(14-16)% increased Mine Damage","unique","1","not_str, default"
"of Wounding","Unknown","(8-10)% increased Damage","unique","1","default"
"Leadership","Unknown","[Minion|Minions] deal (14-16)% increased Damage","unique","1","not_int, default"
"Cleaving","Unknown","(6-8)% increased [Attack] Speed with [Axe|Axes]","unique","1","axe, specific_weapon, not_int, default"
"Fencing","Unknown","(6-8)% increased [Attack] Speed with Swords","unique","1","sword, specific_weapon, not_int, default"
"Volleying","Unknown","(6-8)% increased [Attack] Speed with Bows","unique","1","one_handed_mod, melee_mod, dual_wielding_mod, shield_mod, bow, specific_weapon, not_dex, default"
"Ripping","Unknown","(6-8)% increased [Attack] Speed with Claws","unique","1","two_handed_mod, claw, specific_weapon, not_dex, default"
"Slicing","Unknown","(6-8)% increased [Attack] Speed with [Dagger|Daggers]","unique","1","two_handed_mod, dagger, specific_weapon, not_dex, default"
"Jinxing","Unknown","(6-8)% increased [Attack] Speed with Wands","unique","1","melee_mod, two_handed_mod, wand, specific_weapon, not_int, default"
"Blunt","Unknown","(6-8)% increased [Attack] Speed with [Quarterstaff|Quarterstaves]","unique","1","one_handed_mod, dual_wielding_mod, shield_mod, staff, specific_weapon, not_str, default"
"Bandit's","Unknown","(4-6)% increased [Attack] Speed with One Handed [Melee] Weapons","unique","1","two_handed_mod, wand, not_int, default"
"Harmonic","Unknown","(4-6)% increased [Attack] Speed while [DualWield|Dual Wielding]","unique","1","shield_mod, two_handed_mod, default"
"Resonant","Unknown","(3-5)% increased Cast Speed while Dual Wielding","unique","1","shield_mod, two_handed_mod, not_int, default"
"Charging","Unknown","(4-6)% increased [Attack] Speed while holding a Shield","unique","1","two_handed_mod, dual_wielding_mod, not_int, default"
"Warding","Unknown","(3-5)% increased Cast Speed while holding a Shield","unique","1","two_handed_mod, dual_wielding_mod, not_int, default"
"Wright's","Unknown","(3-5)% increased Cast Speed while wielding a Staff","unique","1","one_handed_mod, dual_wielding_mod, shield_mod, staff, specific_weapon, not_int, default"
"Furious","Unknown","(6-8)% increased Unarmed [Attack] Speed with [Melee] Skills","unique","1","not_int, default"
"of Berserking","Unknown","(3-5)% increased [Attack] Speed","unique","1","default"
"of Soaring","Unknown","(6-8)% increased [Projectile] Speed","unique","1","not_dex, default"
"Arming","Unknown","(6-8)% increased Mine Throwing Speed","unique","1","not_str, default"
"of Zeal","Unknown","Various","unique","Various","Various"
"of Fervour","Unknown","(5-6)% increased [Attack] and Cast Speed","suffix","45","default"
"of Haste","Unknown","Various","suffix","Various","Various"
"Flanking","Unknown","(12-14)% increased [Attack] Damage while holding a Shield","unique","1","bow, wand, dual_wielding_mod, two_handed_mod, not_int, default"
"Pyromantic","Unknown","(3-5)% increased Cast Speed with Fire Skills","unique","1","not_int, default"
"Cryomantic","Unknown","(3-5)% increased Cast Speed with [Cold] Skills","unique","1","not_int, default"
"Electromantic","Unknown","(3-5)% increased Cast Speed with Lightning Skills","unique","1","not_int, default"
"of Blasphemy","Unknown","[Curse] Skills have (5-10)% increased Cast Speed","unique","1","default"
"of Strength","Unknown","+(12-16) to [Strength|Strength]","unique","1","not_str, default"
"of Dexterity","Unknown","+(12-16) to [Dexterity|Dexterity]","unique","1","not_dex, default"
"of Intelligence","Unknown","+(12-16) to [Intelligence|Intelligence]","unique","1","not_int, default"
"of Athletics","Unknown","+(8-10) to [Strength|Strength] and [Dexterity|Dexterity]","unique","1","not_int, default"
"of Spirit","Unknown","+(8-10) to [Strength|Strength] and [Intelligence|Intelligence]","unique","1","not_dex, default"
"of Cunning","Unknown","Various","unique","Various","Various"
"of Adaption","Unknown","+(6-8) to all [Attributes|Attributes]","unique","1","default"
"Vivid","Unknown","(5-7)% increased maximum Life","unique","1","not_str, default"
"Learned","Unknown","+(8-12) to maximum Mana","unique","1","default"
"Enlightened","Unknown","(8-10)% increased maximum Mana","unique","1","not_str, default"
"Energetic","Unknown","(12-15)% increased Mana Regeneration Rate","unique","1","not_int, default"
"Determined","Unknown","+(4-6) to maximum Life<br>+(4-6) to maximum Mana","unique","1","default"
"Passionate","Unknown","Various","unique","Various","Various"
"Wise","Unknown","(2-4)% increased maximum [EnergyShield|Energy Shield]<br>(4-6)% increased maximum Mana","unique","1","default"
"Thirsting","Unknown","Various","unique","Various","Various"
"Transfusing","Unknown","undefined","unique","1","default"
"Siphoning","Unknown","undefined","unique","1","default"
"of Focus","Unknown","Gain (2-3) [EnergyShield|Energy Shield] per Enemy Hit with [Attack|Attacks]","unique","1","not_int, default"
"Defensive","Unknown","(4-6)% increased Global [Armour], [Evasion] and [EnergyShield|Energy Shield]","unique","1","default"
"of Accuracy","Unknown","+(20-40) to [Accuracy|Accuracy] Rating","unique","1","default"
"Harming","Unknown","(14-18)% increased [Critical|Critical Hit Chance] with One Handed [Melee] Weapons","unique","1","wand, two_handed_mod, not_int, default"
"Sundering","Unknown","(14-18)% increased [Critical|Critical Hit Chance] with Two Handed [Melee] Weapons","unique","1","bow, one_handed_mod, shield_mod, dual_wielding_mod, not_int, default"
"Technical","Unknown","(14-18)% increased [Attack] [Critical|Critical Hit Chance] while [DualWield|Dual Wielding]","unique","1","shield_mod, two_handed_mod, not_int, default"
"of Weight","Unknown","(10-14)% increased [Melee] [Critical|Critical Hit Chance]","unique","1","bow, wand, not_int, default"
"Inescapable","Unknown","(12-16)% increased [Critical|Critical Hit Chance] with Traps","unique","1","default"
"Avalanching","Unknown","(14-18)% increased [Critical|Critical Hit] Chance with Cold Skills","unique","1","not_dex, default"
"Thundering","Unknown","(14-18)% increased [Critical|Critical Hit] Chance with Lightning Skills","unique","1","not_int, default"
"of the Apocalypse","Unknown","(10-14)% increased [Critical|Critical Hit] Chance with Elemental Skills","unique","1","default"
"Piercing","Unknown","(15-18)% increased [CriticalDamageBonus|Critical Damage Bonus] with One Handed [Melee] Weapons","unique","1","wand, two_handed_mod, not_int, default"
"Rupturing","Unknown","+(15-18)% to [CriticalDamageBonus|Critical Damage Bonus] with Two Handed [Melee] Weapons","unique","1","bow, one_handed_mod, shield_mod, dual_wielding_mod, not_int, default"
"Debilitating","Unknown","+(8-10)% to [CriticalDamageBonus|Critical Damage Bonus] with Traps","unique","1","default"
"Incapacitating","Unknown","+(8-10)% to [CriticalDamageBonus|Critical Damage Bonus] with Mines","unique","1","default"
"of the Elements","Unknown","+(12-15)% to [CriticalDamageBonus|Critical Damage Bonus] with Elemental Skills","unique","1","default"
"of the Dragon","Unknown","+(12-15)% to [Resistances|Fire Resistance]","unique","1","not_str, default"
"of the Beast","Unknown","+(12-15)% to [Resistances|Cold Resistance]","unique","1","not_dex, default"
"of Shelter","Unknown","+(10-12)% to Cold and Lightning Resistances","unique","1","not_str, default"
"of Resistance","Unknown","Various","unique","Various","Various"
"of Order","Unknown","+(7-13)% to [Resistances|Chaos Resistance]","unique","1","default"
"of Efficiency","Unknown","Various","unique","Various","Various"
"Decrepifying","Unknown","[DamagingAilments|Damaging Ailments] deal damage (4-6)% faster","unique","1","default"
"Deflecting","Unknown","+1% Chance to Block [Attack] Damage while wielding a Staff","unique","1","one_handed_mod, staff, specific_weapon, shield_mod, dual_wielding_mod, not_dex, default"
"Dissipating","Unknown","undefined","unique","1","two_handed_mod, shield_mod, default"
"Thwarting","Unknown","undefined","unique","1","two_handed_mod, dual_wielding_mod, default"
"Halting","Unknown","undefined","unique","1","one_handed_mod, staff, specific_weapon, shield_mod, dual_wielding_mod, not_dex, default"
"of the Flameruler","Unknown","(30-35)% reduced [Ignite|Ignite] Duration on you","unique","1","default"
"of the Snowbreather","Unknown","(35-30)% reduced Effect of [Chill|Chill] on you","unique","1","default"
"of the Stormdweller","Unknown","(35-30)% reduced [BuffEffect|effect] of [Shock|Shock] on you","unique","1","default"
"of Neutralisation","Unknown","(35-30)% reduced [Poison|Poison] Duration on you","unique","1","default"
"of Stemming","Unknown","(35-30)% reduced Duration of [Bleeding] on You","unique","1","default"
"Cerebral","Unknown","(2-3)% increased Mana Reservation Efficiency of Skills","unique","1","default"
"Prolonging","Unknown","(6-10)% increased [Flask|Flask] Effect Duration","unique","1","default"
"of Burning","Unknown","(6-8)% increased Ignite Duration on Enemies","unique","1","not_str, default"
"of Bleeding","Unknown","[Attack|Attacks] have (3-5)% chance to cause [Bleeding|Bleeding]<br>(12-16)% increased Bleeding Duration","unique","1","not_str, default"
"of Impaling","Unknown","(5-7)% chance to Impale Enemies on Hit with [Attack|Attacks]","unique","1","not_str, default"
"of Combusting","Unknown","(16-20)% increased Burning Damage","unique","1","default"
"of the Wall","Unknown","Minions have +(2-4)% Chance to Block [Attack] Damage","unique","1","not_int, default"
"Master's","Unknown","Various","unique","Various","Various"
"of Resilience","Unknown","[Minion|Minions] have +(11-15)% to all Elemental [Resistances]","unique","1","not_int, default"
"of Training","Unknown","(22-26)% increased [Minion] [Accuracy] Rating","unique","1","not_int, default"
"of Composure","Unknown","(11-13)% chance to Avoid being Stunned","suffix","1","default"
"of Surefootedness","Unknown","(14-16)% chance to Avoid being Stunned","suffix","1","default"
"of Persistence","Unknown","(17-19)% chance to Avoid being Stunned","suffix","1","default"
"of Relentlessness","Unknown","(20-22)% chance to Avoid being Stunned","suffix","1","default"
"Stinging Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Scathing Tempest","Unknown","15% increased Quantity of Items found in this Area","tempest","1",""
"Restorative Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Echoing Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Divine Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Shining Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Radiating Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Enlarging Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Shrinking Tempest","Unknown","15% increased Quantity of Items found in this Area","tempest","1",""
"Seething Tempest","Unknown","15% increased Quantity of Items found in this Area","tempest","1",""
"Shivering Tempest","Unknown","15% increased Quantity of Items found in this Area","tempest","1",""
"Freezing Tempest","Unknown","15% increased Quantity of Items found in this Area","tempest","1",""
"Galvanizing Tempest","Unknown","15% increased Quantity of Items found in this Area","tempest","1",""
"Brisk Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Shimmering Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Quickening Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
"Impure Tempest","Unknown","10% increased Quantity of Items found in this Area","tempest","1",""
